family_id;child_id;child_hash;test;language_id;parental_edu
2490;2109;elV74YFgcoZYKsKUVA2NF;;7;NA
2491;2110;Y44sK6SHsZPra98vN_jog;;7;HIGHER_EDU
2491;2110;Y44sK6SHsZPra98vN_jog;;2;HIGHER_EDU
2492;2111;V-2RGXHQORr1IeJfAtX8q;;7;NA
2494;2112;P6PoU-H996i-Hgmt0yEWV;;7;NA
2496;2113;GXZlb9EUpcXIjIemhHRpj;;7;NA
2498;2114;oaUU3XOvlPgmAdIo6trFU;;7;NA
2499;2115;gIFL2HEgQclxTk_Fwo3-C;;7;HIGHER_EDU
2500;2116;kjhSKJKpWX9pi-GftjlzC;;7;HIGHER_EDU
2500;2116;kjhSKJKpWX9pi-GftjlzC;;2;HIGHER_EDU
2503;2117;hT-mFe5my11oyhWn_RtGx;;7;NA
2503;2117;hT-mFe5my11oyhWn_RtGx;;8;NA
2504;2118;3DmTMWS3RsTxEmeIMmsrg;;7;NA
2505;2119;FH-eTAMvLMqgLtkOFTmv9;;7;NA
2478;2120;PTrvqkCuRIsFe44Cdx0GP;;7;NA
2507;2121;0WpW-gXEO2VGSRJ1mYNm4;;7;SECONDARY
2508;2122;D99RlSMnFpc_Avtk9EZEH;;7;SECONDARY
2450;2123;2w6ZDwfGg76a3GkXSaljH;;7;NA
2509;2124;5nU6ECs-7PkBHVCbPo74C;;7;HIGHER_EDU
2513;2125;WpmqqiMAWcDX9mNNXJnQT;;7;NA
2513;2125;WpmqqiMAWcDX9mNNXJnQT;;2;NA
2516;2127;deIiQ9DPIDgLU6SlAdtdZ;;7;HIGHER_EDU
2516;2127;deIiQ9DPIDgLU6SlAdtdZ;;3;HIGHER_EDU
2518;2128;7L8--LpT0IYOJ2y9CX21W;;6;NA
2519;2129;2q9W0Wz8s5fw-HyvZtfs8;;7;HIGHER_EDU
2521;2130;IoejIRqQ0cmZj2Ijg8oRY;;7;HIGHER_EDU
2522;2131;kcm__JyLQWF2YRFdPzwz0;;7;NA
2523;2132;A9jQbYEMzHMPQBtR4XglA;;7;HIGHER_EDU
2523;2132;A9jQbYEMzHMPQBtR4XglA;;3;HIGHER_EDU
2525;2133;xaLr-rh3QPwLCIU1enC-W;;7;HIGHER_EDU
2527;2134;Y2vdacjNf0N4JbMU6aGcl;;7;HIGHER_EDU
2529;2135;XMyP5EcfiwReeT_aP34g0;;7;NA
2530;2136;vfgEyrAZsnf_Zn188b-SP;;7;NA
2530;2136;vfgEyrAZsnf_Zn188b-SP;;129;NA
2530;2136;vfgEyrAZsnf_Zn188b-SP;;6;NA
2530;2136;vfgEyrAZsnf_Zn188b-SP;;122;NA
2532;2137;sFHs7hCJmNgkrZwEsTy6a;;7;NA
2532;2137;sFHs7hCJmNgkrZwEsTy6a;;117;NA
2534;2138;H1sMCwL1D32ORndNoRFak;;7;HIGHER_EDU
2535;2139;TgyJdtUCNb_vxVEFRUHiC;;7;NA
2535;2139;TgyJdtUCNb_vxVEFRUHiC;;8;NA
2536;2140;ks4nT26H2_5KSZHWJLbEl;;7;HIGHER_EDU
2536;2140;ks4nT26H2_5KSZHWJLbEl;;2;HIGHER_EDU
2537;2141;rX63Ij4Sn5HL3Jm-hXz4E;;7;NA
2537;2141;rX63Ij4Sn5HL3Jm-hXz4E;;8;NA
2537;2141;rX63Ij4Sn5HL3Jm-hXz4E;;107;NA
2456;2142;MNSt1-SEPY-UN0ikZG7-2;;129;NA
2456;2142;MNSt1-SEPY-UN0ikZG7-2;;7;NA
2541;2143;67zY1rsh9_aq3WtEYRPbF;;7;NA
2542;2144;0X1TnE6tn4M9_kmUslflW;;7;HIGHER_EDU
2544;2145;zZTC_UflPqQVXypDnfalE;;7;NA
2545;2146;c86P7pQ7nX9Pt1C3uktyr;;7;NA
2545;2146;c86P7pQ7nX9Pt1C3uktyr;;2;NA
2547;2147;aN7pwsBXk0Awg-REtXX1q;;8;TECHNICAL
2547;2147;aN7pwsBXk0Awg-REtXX1q;;7;TECHNICAL
2548;2148;DIdABKXqb6fDBwFE58iHC;;7;NA
2548;2148;DIdABKXqb6fDBwFE58iHC;;2;NA
2550;2149;wyYixRLyFB-jvoGyxzZ7I;;7;HIGHER_EDU
2550;2149;wyYixRLyFB-jvoGyxzZ7I;;105;HIGHER_EDU
2550;2149;wyYixRLyFB-jvoGyxzZ7I;;110;HIGHER_EDU
2256;2150;IiG9nAQRxM3t-WZAxj-8N;;7;HIGHER_EDU
2551;2151;6RQtextFrHEw0v5YHfrbu;;7;HIGHER_EDU
2551;2152;g5hIatMO9mjRrULtLozHl;;7;NA
2552;2153;pdENTEv8lA6ol86jTmRUi;;7;HIGHER_EDU
2552;2153;pdENTEv8lA6ol86jTmRUi;;110;HIGHER_EDU
2554;2154;2Ly8Z59TLdk9K5COBKI0J;;7;NA
2555;2155;sM2cqpxdCod6t5oxQbwLa;;7;NA
2556;2156;HdBV9Pvn-S31osFX1_rik;;7;NA
2556;2156;HdBV9Pvn-S31osFX1_rik;;120;NA
2558;2157;GrmCb203_vhciUFPVwncd;;7;HIGHER_EDU
2558;2157;GrmCb203_vhciUFPVwncd;;2;HIGHER_EDU
2560;2158;CgA7XsZ0FlSKAysNl_7TA;;2;UNFINISHED_HIGHER_EDU
2560;2158;CgA7XsZ0FlSKAysNl_7TA;;7;UNFINISHED_HIGHER_EDU
2561;2159;TC_ylw0AELNqN7IPKtsR9;;105;NA
2561;2159;TC_ylw0AELNqN7IPKtsR9;;3;NA
2563;2160;WNtMNmtERHVP8xZ1gB0Br;;2;HIGHER_EDU
2563;2160;WNtMNmtERHVP8xZ1gB0Br;;7;HIGHER_EDU
2563;2160;WNtMNmtERHVP8xZ1gB0Br;;2;HIGHER_EDU
2563;2160;WNtMNmtERHVP8xZ1gB0Br;;7;HIGHER_EDU
2564;2161;gk12L3Dyvk8q3p0yzpCaS;;8;NA
2564;2161;gk12L3Dyvk8q3p0yzpCaS;;2;NA
2566;2162;y5aaDhiYHdFZnwadDO4jP;;7;NA
2567;2163;0boUWkPV-jkwPaVekiKnM;;7;HIGHER_EDU
2569;2164;goTYs1ND6cNG46bztL0Io;;7;HIGHER_EDU
1041;2165;UFFJvNg-trP0bBEU1kL-X;;7;HIGHER_EDU
2571;2166;9NQhjf7qdGALh95dPOhdZ;;7;NA
2571;2167;4B7-hyq_OYXP53W_V73Ot;;7;NA
2572;2168;oNXt05_-xcqsaE17Q4wgu;;108;NA
2572;2168;oNXt05_-xcqsaE17Q4wgu;;6;NA
2573;2169;IDC-SLY1AkqFn8F4o5Ua_;;7;NA
2575;2170;_mYZzNC5PeoGMsafJt5nA;;7;NA
2577;2171;t2gDl2DNBzJFfp_zCFDIM;;7;NA
2579;2172;jyZjWYJ-jVDuOXA96p0HT;;7;NA
2581;2173;hbrTdYT_DNYUK8QxkDsHE;;7;NA
2583;2174;pNShF6cd3XZdSziWT-xl1;;7;PHD
2585;2175;P2s26kwUSLEZRb4CqktBS;;7;NA
2587;2176;k565EPQtatrqEFPPwcucD;;7;TECHNICAL
2593;2177;69Qv9QfXAPONfMBgaVMdl;;7;NA
2593;2178;jw5AhAN_suTZ6rtk-dNPl;;7;NA
2589;2179;MuQuIcT32UYmKPDQ-yrta;;107;NA
2589;2179;MuQuIcT32UYmKPDQ-yrta;;7;NA
2595;2180;9T-lCERK6D6Cjf4oP7Qsl;;7;NA
2595;2181;xBiMFgnYSPh-oakpZvy5w;;7;NA
2596;2182;FaofbhmTDjxg0XEWBZCB5;;7;NA
2589;2183;HkeSA77L4XimBZUIZdOfT;;107;NA
2589;2183;HkeSA77L4XimBZUIZdOfT;;7;NA
2598;2184;UdveXpOLu46ONJDDbjukl;;7;NA
2600;2185;mu2rEREsQbsobcSwQAj0X;;7;HIGHER_EDU
2602;2186;FkQd7Wbk0IEygW0Ehy_yW;;7;HIGHER_EDU
2603;2187;0W01_hxABODuyk61B24hA;;7;NA
2603;2188;hp5xd_W_T7MLe7ZDirAP2;;7;HIGHER_EDU
2605;2189;kd3XrA10YxCt5-1mxPSN7;;7;HIGHER_EDU
2607;2190;j9W82f3xpKr23Y_5jm2Tr;;7;NA
2607;2191;Qm4B5DrMLLQMV0ktdhIq7;;7;HIGHER_EDU
2608;2192;PUophXWGKTmzOhK5P-T_b;;7;NA
2610;2193;u7gqkXkXk4ZiQYP1snHLK;;7;NA
2612;2194;2lXYScfhZdsXf-joNPztW;;7;NA
2614;2196;lUCAqs9_-Wxy5kMLXkYPw;;7;NA
2616;2197;spaxJ4OwpE-QasMt9-kMw;;7;NA
2618;2198;39SbDTEFv-rq3zZP_Axwz;;7;HIGHER_EDU
2620;2199;xJY8QDDEI4_aeYgQJQCEM;;7;SECONDARY
2620;2200;3dOabM7NhN2cR4K0zZk5J;;7;NA
2624;2201;X8Mf7WutkMcMGEfVzpk_l;;7;UNFINISHED_HIGHER_EDU
2623;2202;3wLBEmIKvCqIXPKke1k5P;;2;NA
2623;2202;3wLBEmIKvCqIXPKke1k5P;;7;NA
2623;2202;3wLBEmIKvCqIXPKke1k5P;;111;NA
2624;2203;HF472O1l_-r46cJ15-iZg;;7;NA
2625;2204;wCnnZD2C3U3fvehMgbYFd;;7;SECONDARY
2625;2204;wCnnZD2C3U3fvehMgbYFd;;2;SECONDARY
2626;2205;cLtF3ApeyMJwBM59g1v9J;;7;NA
2626;2205;cLtF3ApeyMJwBM59g1v9J;;2;NA
2628;2206;OmZqz1m-yAVggB0sCCT8v;;7;NA
2628;2206;OmZqz1m-yAVggB0sCCT8v;;107;NA
2628;2207;QYNxk7g8SVUydbi0IH-5F;;7;NA
2628;2207;QYNxk7g8SVUydbi0IH-5F;;107;NA
2632;2208;_l-Y3eGZAQy0QZCNHjnJw;;7;HIGHER_EDU
2633;2209;OBT4EFu0BlOKfrbPhHk4F;;7;NA
2635;2210;50FMKDMgD1dH-8-Qn61r_;;7;HIGHER_EDU
2635;2210;50FMKDMgD1dH-8-Qn61r_;;7;HIGHER_EDU
2637;2211;RxUgMuLfQf79LSfTMGBIb;;7;NA
2637;2211;RxUgMuLfQf79LSfTMGBIb;;2;NA
2639;2212;d_0swkDk9-ccYpMzFk-cI;;7;SECONDARY
2642;2213;nzQDuButToKhDD3lBjP8Q;;7;NA
2740;2214;cHOEmHA9PpJbxo-gK5kiM;;7;HIGHER_EDU
2740;2214;cHOEmHA9PpJbxo-gK5kiM;;2;HIGHER_EDU
2740;2214;cHOEmHA9PpJbxo-gK5kiM;;132;HIGHER_EDU
2644;2215;1NKI3-fL4nVIjg2fQSaHv;;7;NA
2644;2216;RJYRT2_Wd4Fjr_JubzzcX;;7;HIGHER_EDU
2646;2217;SYDOFnN9J5NPjrGxKWPF3;;7;HIGHER_EDU
2648;2218;gZhFDsb2_i3arZE-H9yAH;;7;NA
2649;2219;6hSO5LpI4hNHt4F2Wh_-J;;7;NA
2649;2220;tbbMv3hYdVZLMGjdBMXPB;;2;NA
2651;2221;jC7sPT3yfyeoq_O5R6-ad;;7;NA
2652;2222;Efg8hgkzy4teiHPRZ9gs_;;7;HIGHER_EDU
2608;2224;KgFd5xDAcb8LLJmMglq1D;;7;HIGHER_EDU
2631;2225;s5ySy3HRT7wlNAdNuyVnp;;7;NA
2655;2226;Yz9ecXwaHa12660wpHdQX;;7;NA
2657;2227;xd2HsrHWHwuGN6O8s7af2;;7;HIGHER_EDU
2657;2227;xd2HsrHWHwuGN6O8s7af2;;2;HIGHER_EDU
2659;2228;X53_-aeNM04k-6yxgX48b;;7;HIGHER_EDU
2659;2228;X53_-aeNM04k-6yxgX48b;;7;HIGHER_EDU
2664;2229;hWxf-J1ffo3J4ZeZvaNPA;;7;SECONDARY
2662;2230;uLD3Ohnuv-1JxZoXFmQiN;;7;HIGHER_EDU
2665;2231;beL9FYoSiaCSOpHkNfRHr;;7;HIGHER_EDU
2665;2231;beL9FYoSiaCSOpHkNfRHr;;3;HIGHER_EDU
2665;2231;beL9FYoSiaCSOpHkNfRHr;;142;HIGHER_EDU
2665;2231;beL9FYoSiaCSOpHkNfRHr;;111;HIGHER_EDU
6723;2232;lUgPs172ZBqmqFhBjOUvO;;7;HIGHER_EDU
6723;2232;lUgPs172ZBqmqFhBjOUvO;;110;HIGHER_EDU
6723;2232;lUgPs172ZBqmqFhBjOUvO;;111;HIGHER_EDU
2668;2233;gycLoV0rpH0-IJ54pBhQu;;7;NA
2668;2233;gycLoV0rpH0-IJ54pBhQu;;118;NA
2668;2233;gycLoV0rpH0-IJ54pBhQu;;2;NA
2668;2233;gycLoV0rpH0-IJ54pBhQu;;114;NA
2669;2234;3z5EyAKWEsnuF2NFp9FgG;;7;HIGHER_EDU
2670;2235;rxnGVIF_zxQy_xyn3bJEt;;7;NA
2670;2235;rxnGVIF_zxQy_xyn3bJEt;;110;NA
2673;2236;4_a8d7fMVXlYIxRY15oE4;;7;NA
2672;2237;ja7vb36q76ZXhUIeY5Cj1;;110;HIGHER_EDU
2672;2237;ja7vb36q76ZXhUIeY5Cj1;;7;HIGHER_EDU
2675;2238;7rfj9cVgS2bGS-V1S9Aoo;;7;HIGHER_EDU
2677;2239;F2pJ9kUAMCHTO8yvblsxR;;7;NA
2677;2239;F2pJ9kUAMCHTO8yvblsxR;;110;NA
2679;2240;kPpy6XKl6m29g4qYTBd5D;;7;NA
2681;2241;PnEECr_ojYO7xeGj2yrBt;;7;NA
2681;2241;PnEECr_ojYO7xeGj2yrBt;;8;NA
2682;2242;6YW2P1xqjr_xzuetTfyOT;;7;HIGHER_EDU
2682;2242;6YW2P1xqjr_xzuetTfyOT;;110;HIGHER_EDU
2684;2243;eI7EH9rrTo0V8whoZTvGe;;7;HIGHER_EDU
2684;2243;eI7EH9rrTo0V8whoZTvGe;;110;HIGHER_EDU
2684;2243;eI7EH9rrTo0V8whoZTvGe;;2;HIGHER_EDU
2686;2244;4O4ET5IIVwSSs_ZWoJX04;;7;SECONDARY
2688;2245;RJ6tS_5R_wrqZuVcPWrTZ;;7;NA
2688;2246;2Iksjy-QHhd0OrH42kM9Q;;7;NA
2689;2247;1y3p6n4yESKCpAWem77ef;;7;HIGHER_EDU
2690;2248;4-phme0jyihJsCfo0H8ug;;7;HIGHER_EDU
2692;2249;yMfqyar28ST8vSLDBiBI_;;7;HIGHER_EDU
2693;2250;FS5DG6D3xbfH6xCiAXkw_;;7;NA
2693;2250;FS5DG6D3xbfH6xCiAXkw_;;106;NA
2693;2250;FS5DG6D3xbfH6xCiAXkw_;;6;NA
2639;2251;VEpJDMsBbJiZwuBcHyAPZ;;7;NA
2695;2252;u8rGKzRcJayeC8pyl1LYk;;7;HIGHER_EDU
2697;2253;DrjGKGQjlYs_yJLWFdG18;;7;NA
2700;2254;5cxTkS1YKIsxR96jfBf2W;;7;NA
2704;2257;fQfeTYch-KLj7HAZVC13J;;7;NA
2705;2258;WVWkBlpzIqbRJXyWH48-S;;7;HIGHER_EDU
2705;2258;WVWkBlpzIqbRJXyWH48-S;;2;HIGHER_EDU
2707;2259;SsXqAQzzU82wL8kwUTI_L;;2;HIGHER_EDU
2707;2259;SsXqAQzzU82wL8kwUTI_L;;7;HIGHER_EDU
2712;2260;kp_HXIDZSdr4a2cr1aMMV;;7;HIGHER_EDU
2715;2261;pPzeTh7Jh_fTdUYNRPF8e;;7;NA
2715;2261;pPzeTh7Jh_fTdUYNRPF8e;;7;NA
2717;2262;sDVaNQmR3UpgQiW9ck5Sl;;7;NA
2717;2262;sDVaNQmR3UpgQiW9ck5Sl;;2;NA
2717;2262;sDVaNQmR3UpgQiW9ck5Sl;;105;NA
2717;2263;DfeDDUjuR5u01nGdLsSlO;;7;NA
2717;2263;DfeDDUjuR5u01nGdLsSlO;;2;NA
2717;2263;DfeDDUjuR5u01nGdLsSlO;;105;NA
2720;2264;NgVNDATBvlCgjBDNk7zIv;;7;NA
2720;2264;NgVNDATBvlCgjBDNk7zIv;;115;NA
2720;2264;NgVNDATBvlCgjBDNk7zIv;;114;NA
2722;2265;_zf_ydr7BWcnYilI8DMeZ;;2;NA
2723;2266;tLtEKuBHP5kCy3vWedmxS;;2;HIGHER_EDU
2723;2266;tLtEKuBHP5kCy3vWedmxS;;7;HIGHER_EDU
2726;2267;ZscUzJejgkDlUW8tQThg_;;107;NA
2724;2268;XIQxnJ93RjjYxkzvSF87L;;105;NA
2724;2268;XIQxnJ93RjjYxkzvSF87L;;7;NA
2728;2269;6eh7kybr63kIoGUjBXEs9;;7;NA
2728;2269;6eh7kybr63kIoGUjBXEs9;;107;NA
2730;2270;K8mVDxEDDhEKSkkJvCLn_;;7;NA
2730;2270;K8mVDxEDDhEKSkkJvCLn_;;106;NA
2733;2271;8YO0UhXTm-PrE43ENB-az;;105;NA
2733;2271;8YO0UhXTm-PrE43ENB-az;;7;NA
2661;2272;0o79HWlJAC3De0le0iyC4;1;7;NA
2735;2273;_zWBHy8AP2p72IV7UYb8w;;7;NA
2735;2273;_zWBHy8AP2p72IV7UYb8w;;109;NA
2735;2274;5py8tg1f450iuSAwnokPL;;7;NA
2735;2274;5py8tg1f450iuSAwnokPL;;109;NA
2737;2275;pzoJGRPyFUxcHivbGiGCt;;2;NA
2737;2275;pzoJGRPyFUxcHivbGiGCt;;7;NA
2738;2276;0Ewa-qxvo-Siy--m3JCya;;7;HIGHER_EDU
2738;2276;0Ewa-qxvo-Siy--m3JCya;;2;HIGHER_EDU
1233;2277;iGWdsN6piRl8yrIyGVi7c;;7;NA
2741;2278;YdVjLwt_7TlJ2CmWtMJSm;;7;NA
2742;2279;8Gas2MaCTFHU79gRtjvJS;;7;NA
2742;2279;8Gas2MaCTFHU79gRtjvJS;;108;NA
2742;2279;8Gas2MaCTFHU79gRtjvJS;;3;NA
2744;2280;H8c32a8HIFalt3QLl68ZK;;7;NA
2744;2280;H8c32a8HIFalt3QLl68ZK;;109;NA
2745;2281;8xu2O5hQHt3SWst4c5mA8;;2;NA
2745;2281;8xu2O5hQHt3SWst4c5mA8;;7;NA
2746;2282;0pcijF7FG8dy80ZyJBKzP;;7;HIGHER_EDU
2746;2282;0pcijF7FG8dy80ZyJBKzP;;110;HIGHER_EDU
2747;2283;XhncmAB5bO-Q6PgFRunBY;;7;HIGHER_EDU
2747;2283;XhncmAB5bO-Q6PgFRunBY;;132;HIGHER_EDU
2747;2283;XhncmAB5bO-Q6PgFRunBY;;5;HIGHER_EDU
2749;2284;LisDeMyh67-xG-WwUUyXQ;;7;HIGHER_EDU
2749;2284;LisDeMyh67-xG-WwUUyXQ;;3;HIGHER_EDU
2749;2285;1v5wAMSiUbDWRUpb9rOzv;;7;NA
2749;2285;1v5wAMSiUbDWRUpb9rOzv;;3;NA
2750;2286;wwFFAJUaN5pZfxTP1G8xr;;110;HIGHER_EDU
2750;2286;wwFFAJUaN5pZfxTP1G8xr;;7;HIGHER_EDU
2750;2286;wwFFAJUaN5pZfxTP1G8xr;;6;HIGHER_EDU
2752;2287;BTyx-whecoGfrW_TKSomM;;120;HIGHER_EDU
2752;2287;BTyx-whecoGfrW_TKSomM;;7;HIGHER_EDU
2752;2287;BTyx-whecoGfrW_TKSomM;;2;HIGHER_EDU
2753;2288;KRonF1PYT4TEr2VnvzREC;;7;HIGHER_EDU
2753;2288;KRonF1PYT4TEr2VnvzREC;;110;HIGHER_EDU
2754;2289;O1y0JmqplosAzhWNJ7PZr;;8;NA
2754;2289;O1y0JmqplosAzhWNJ7PZr;;7;NA
2755;2290;Ohdx8rAnNuJXK7h8Jo-Fe;;110;PHD
2755;2290;Ohdx8rAnNuJXK7h8Jo-Fe;;7;PHD
2748;2291;_aH1AJmza821DYqRPJZI0;;7;NA
2756;2292;3AX7L9pHBhpMLmr1CQhXR;;7;UNFINISHED_HIGHER_EDU
2756;2292;3AX7L9pHBhpMLmr1CQhXR;;2;UNFINISHED_HIGHER_EDU
2756;2293;sDSarRqGWtZ8c4Bmi1jd1;;7;NA
2756;2293;sDSarRqGWtZ8c4Bmi1jd1;;2;NA
2756;2293;sDSarRqGWtZ8c4Bmi1jd1;;132;NA
2758;2294;AGCN_1lXOdia2xkPbUMpI;;7;NA
2761;2295;S0cUsF_I_doHRM7_iYPpD;;7;HIGHER_EDU
2760;2296;ngj_LzdZJ2iINrRynSYjj;;7;NA
2763;2297;R4V6DdLLJVPGyTb7kU8uY;;7;NA
2765;2298;AbesqxIXqVOYy6IVtrvWf;;7;NA
2767;2299;JaoBjUbt2xYoyOVtkgqQ2;;7;NA
2769;2300;H-3UvnOURPd3tQqOiaP1o;;7;NA
2773;2303;Jmb-NW0iiBp1fl-a6aXTx;;7;NA
2772;2304;Cg8S9J3EutPQmbeO8j6s3;;7;SECONDARY
2776;2305;-5fkP_pYWdRWHsGgtGzeo;;7;HIGHER_EDU
2776;2305;-5fkP_pYWdRWHsGgtGzeo;;2;HIGHER_EDU
2778;2306;k9gJ-h2g7MZOu7KlM_4tM;;7;NA
2780;2307;LPRZ6x9aBwNGGqKSjLgm8;;7;NA
2775;2308;4mfTXQCRMbJn7bYgobG_q;;7;NA
2781;2309;hUESAdktr0MG6AIB_AiN-;;7;UNFINISHED_HIGHER_EDU
2783;2310;ETCqdq3RF5QKL82EwFCok;;7;NA
2785;2311;pv4qFgd1aJ1jJ-4oKd99K;;7;NA
2789;2312;uh_TZOgMfdGiCLSlWGO4h;;7;NA
2787;2313;SKka218Nm326ljdBPYH4b;;7;NA
2791;2314;APbTAOEFKtY_sVx3foDYa;;7;SECONDARY
2791;2315;uaLM2eHYdIzmtmWSgt5Qu;;7;NA
2792;2316;pBTSnUvxugzLpmwACZtbK;;112;HIGHER_EDU
2792;2316;pBTSnUvxugzLpmwACZtbK;;7;HIGHER_EDU
2795;2317;LHMSw5ByQ2HGEZooC1G-i;;7;HIGHER_EDU
2796;2318;lIYmkThcfd08gT4hR3qXv;;7;NA
2798;2319;1o6AWUs8MQ7HS4r0knLQJ;;7;NA
2801;2320;1eaCYr_ksMTJLEZb2-wmp;;7;NA
2802;2321;ma4rUjNK07w5ITNl7ysmc;;7;HIGHER_EDU
2805;2322;uRNWGcNTHNlYoSXjr-jJe;;7;HIGHER_EDU
2809;2323;k8BE7rx5nasFtvNZsgz-q;;7;UNFINISHED_HIGHER_EDU
2804;2324;L003RmFHBUVGCRwMVDJoa;;7;SECONDARY
2807;2325;1X6LE-WuIVTQOkvVuIh_O;;7;HIGHER_EDU
2811;2326;PqkNrjQkspdz2UPvynqkq;;7;NA
2814;2327;gRi-8UuW_tQoKTd6CS7ZQ;;7;HIGHER_EDU
2815;2328;dD6b8GDGSSi-D_N30rqSn;;7;NA
2816;2329;1uAXwUykL0Z-Uvx7EYnk1;;7;NA
2818;2330;PNbjnrY1d2vGAWd2u9bBg;;7;NA
2818;2330;PNbjnrY1d2vGAWd2u9bBg;;130;NA
2818;2330;PNbjnrY1d2vGAWd2u9bBg;;3;NA
2820;2331;mN2BB2XU0gKQXIkiBFu5z;;7;NA
2822;2332;wo0Az7OCoPTRY8eAgUR-6;;7;NA
2823;2333;qL8YFu1L3cXsfDIfFw36G;;7;NA
2824;2334;Amm8ncRjSUbhC7GQIoIqc;;7;NA
2826;2335;8sJEtNyCcc1pDfsKE85IB;;7;HIGHER_EDU
2822;2336;h1eF-3pn8iQc4s8QnqPP8;;7;NA
2828;2337;vIgbn_S09n5Drnz7iUdEV;;7;NA
2830;2338;JmxkeCmn1Qb0eVGrJGom0;;7;NA
2832;2339;R3mC1B0shIC-2vs7swN62;;7;NA
2833;2340;q6CAFGJAaQxCip6fvvuZ-;;7;NA
2833;2341;vk7xevWkKWp1Xxn1JwBZt;;7;NA
2835;2342;c0PiQgj_HGVDUCml96qzW;;7;HIGHER_EDU
2836;2343;8FYPt2uBS_Xq1p1Ok8Rev;;7;HIGHER_EDU
2836;2343;8FYPt2uBS_Xq1p1Ok8Rev;;2;HIGHER_EDU
2839;2344;83yyc0F0Prh6BNxFPnDUw;;7;HIGHER_EDU
2840;2345;SRNZLdiajOBMux_bCreDn;;7;HIGHER_EDU
2841;2346;m7uR36wuO9tiTcEv8lHfh;;7;HIGHER_EDU
2843;2347;cFCDMssaFUQimwemUdjMQ;;7;NA
2844;2348;nwMNBsm_zlMgexVhCPpB6;;7;SECONDARY
2846;2349;mdofxny0WF9z6a875AcdJ;;7;SECONDARY
2848;2350;wcQ4K6jjjyAorRsFrBTBL;;7;NA
2850;2351;PJr3InpDywTcRY0p596N4;;7;NA
2852;2352;4G2OIJudje39kQ37hzdXK;;7;NA
2853;2353;C9ALHJ93fpA714pqNxLeK;;7;HIGHER_EDU
2855;2354;PVgw71zEExxKBH0TsLzV6;;7;NA
2855;2354;PVgw71zEExxKBH0TsLzV6;;110;NA
2856;2355;4fJsyz_-6FBmH1abfvS2i;;7;SECONDARY
2858;2356;k4mDETsiB7ibSU42crdbZ;;7;HIGHER_EDU
2859;2357;o63RxIiOzVvGqs4PATs8s;;7;HIGHER_EDU
2861;2358;xBrZI01SCM5LXxwnGCIt8;;7;HIGHER_EDU
2862;2359;eI2UAzcZKlYo01kdcRKJy;;7;NA
2862;2359;eI2UAzcZKlYo01kdcRKJy;;2;NA
2863;2360;ZXgS3-VDy-El1SfwDJhDq;;7;HIGHER_EDU
2864;2361;27uVepdyVfyWgucn4qnMf;;7;HIGHER_EDU
2864;2361;27uVepdyVfyWgucn4qnMf;;110;HIGHER_EDU
2866;2362;HT9JBK7sj6LNVz85MM30W;;7;NA
2871;2363;Etpn-j-qMGdHi9NtvnZNb;;7;HIGHER_EDU
2869;2364;#NAZWA?;;7;NA
2873;2365;KVfx74fOtQECiAULIPNxg;;7;HIGHER_EDU
2875;2366;ifXr17dpQpG_18sMmUPCO;;7;NA
2867;2368;jyd8F2FUEM9iNjtoGvS31;;7;HIGHER_EDU
2878;2369;QNN6s3rdcrvU86TPLYKSV;;7;HIGHER_EDU
2880;2370;wPhSNDANqyIxHD6C-VWxK;;7;SECONDARY
2882;2371;gAprPDSLfF7lAENnSnL6r;;7;HIGHER_EDU
2883;2372;K3OzhBScRNDSQeizt7iae;;7;HIGHER_EDU
2884;2373;_qW2I78RjZJm0nYj2BMJe;;7;HIGHER_EDU
2886;2374;LRaieAy66f9iaThoTaXS5;;7;NA
2887;2377;AnwZh49-ZC00M-Rvvoweg;;7;NA
2891;2378;tkZvUTEKlKQ6-3pYPz5Qa;;7;NA
2892;2379;1EJDOMMOcDdEfk1U5_MAh;;7;HIGHER_EDU
2894;2380;DQuF3Zgn7QB2EiCAy5Yg8;;7;NA
2898;2382;kJthYl9pBnGR5k8SwNDDD;;7;NA
2898;2382;kJthYl9pBnGR5k8SwNDDD;;6;NA
2902;2383;ZMJpta2wG_90b_CWlSmBW;;7;HIGHER_EDU
2900;2384;NRl8PVl3-UBd2PkjDndMZ;;7;HIGHER_EDU
2904;2385;5EYxn9i5_b9QhWB0NnfSX;;7;HIGHER_EDU
2906;2386;QC7mFvAXN_16-6apPDJUv;;7;UNFINISHED_HIGHER_EDU
2908;2387;G5JBZycnPFVOWojLSPrsA;;7;HIGHER_EDU
2909;2388;nkUalPxxvnoMzP6cuuFJw;;7;NA
2912;2389;7pNrq7R2gmxqZ_ex0eVQP;;7;NA
2911;2390;qbuk68mhmxfh5ztt9LQuE;;7;HIGHER_EDU
2914;2391;eGTPUb5iiJKx55Wu38AW4;;7;NA
2914;2392;U3Wm1NckhCOO2Y2RXrxMb;;7;NA
2916;2393;3pbLB2UWFOjpfQR1VLB6q;;7;SECONDARY
2916;2393;3pbLB2UWFOjpfQR1VLB6q;;2;SECONDARY
2917;2394;xGuq3xzMNG8DFIijKHc0E;;7;NA
2921;2396;PisW1qskGJqZ2F9O4tyxU;;7;HIGHER_EDU
2921;2397;DTxUH2xPeUUmjGH5MNEQE;;7;NA
2923;2398;SlNVdKGU1NYjR0KvhF7sF;;7;HIGHER_EDU
